"","Airradians_TranscriptID","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai21","Ai22","Ai23","Ai24","Ai25","Ai26","Ai27","Ai28","Ai29","Ai30","Ai31","Ai32","Ai33","Ai34","Ai35","Ai36","Ai38","Ai39","Ai40"
"1344","evm.model.Contig352.118","XM_022477867.1","receptor expression-enhancing protein 5-like","LOC111130678","",317.823457393614,0.112531708840049,0.13661931180561,0.823688154718315,0.410116771650206,0.98555888948589,258.80056961831,321.880384394621,396.935558305092,315.81750919156,279.862771381035,347.482796569978,270.148748914604,235.053470579391,363.874035200856,272.762525143369,334.44306825065,409.239447219357,371.023299530043,327.094085129169,188.845589516643,387.608211968626,269.780093666885,323.497950937657,364.495574960816
"1358","evm.model.Contig353.2",NA,NA,NA,NA,0.425009004351564,2.25614006450194,3.00159231806149,0.751647734079696,0.452262929327924,0.98555888948589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07517108267971,0,0,0
"1362","evm.model.Contig355.18",NA,NA,NA,NA,9.02961774117212,-0.918065928480836,2.11239879995864,-0.43460824182385,0.663846811621377,0.98555888948589,0,0,33.3759628604882,21.2569477340473,0,0,0,37.9417019439174,0,23.6773025298063,0,0,17.6677761680973,0,0,0,0,19.1986914503061,18.4443543956076
"1363","evm.model.Contig355.24","XM_022470422.1","N-alpha-acetyltransferase 50-like","LOC111126042","",24.7533992518941,1.20904569700669,1.39125534312931,0.869032203885174,0.384829516642483,0.98555888948589,0,33.1634335436882,0,0,0,28.6488475895461,34.5080518686538,0,25.9910025143469,30.3069472381521,24.7419616818083,52.1667866785115,77.8988312866108,0,0,61.9096449672111,0,71.9950929386477,28.9839854788119
"1366","evm.model.Contig355.65","XM_022435241.1","uncharacterized","LOC111102482","GO:0005886;GO:0032991",357.051741948948,-0.0402005389568503,0.0812265968974259,-0.494918419487846,0.620657708079177,0.98555888948589,387.625742050535,367.723954293249,269.391700231084,398.820828914983,416.266475079355,350.255265691547,392.405846963548,361.834279513944,337.883032686509,335.270603822058,330.177212788269,437.121695271665,323.641536170146,345.265978747457,327.702640631821,325.698567001415,373.300362166969,341.736707815448,361.860667190015
"1369","evm.model.Contig359.13","XM_022480934.1","glypican-6-like","LOC111132965","GO:0005886;GO:0007165;GO:0031012",169.118751569764,0.0897089689277958,0.114713983472634,0.782022960166809,0.434201080219894,0.98555888948589,162.181690294141,202.882181679034,163.303818281675,180.177937936211,151.690325664511,152.485801686294,137.046263135511,183.230658168186,150.947745371784,157.217288797914,127.122492778946,179.885471305212,162.22230845253,174.904476076014,166.628461338214,174.064798893318,141.164002500114,215.985278815943,230.115278649961
"1374","evm.model.Contig359.66.3",NA,NA,NA,NA,186.567906185659,-0.167565348451624,0.231518961292541,-0.723765118485884,0.469209947421294,0.98555888948589,257.650344864451,227.267059284687,214.559761245996,190.300294000043,189.318933581288,195.921151257541,240.570418741472,57.375256598119,161.943938743238,232.984656893294,147.598598998374,235.649967409828,101.991253334016,239.641847091162,129.970199843807,230.590996472076,158.940210222351,191.986914503061,140.528414442724
"1376","evm.model.Contig359.8","XM_022433236.1","eukaryotic initiation factor 4A-I-like","LOC111101025","GO:0004386;GO:0005840;GO:0008135;GO:0016887;GO:0043167",4277.15134887986,-0.0598717629145577,0.099609069566266,-0.601067384478754,0.547795105836006,0.98555888948589,4879.25340587054,3806.96709179457,4048.02749550779,4748.39722954362,4842.33148129035,3273.3618761991,4778.87221163899,4069.9415890085,4383.48253943889,4779.02674261611,3877.66261530409,4121.17614760241,2835.67807497961,4480.50752025893,5153.2628809865,4646.81233746647,4573.7136810037,3732.2256179395,4235.17509026761
"1377","evm.model.Contig360.10.1","XM_022443980.1","5-aminolevulinate synthase, erythroid-specific, mitochondrial-like","LOC111108232","GO:0005739;GO:0006520;GO:0009058;GO:0016746;GO:0034641;GO:0043167;GO:0051186",23.5647464664685,1.2290623517242,2.89306530367659,0.424830490401398,0.670960248931978,0.98555888948589,0,0,0,0,0,0,0,0,0,143.957999381223,150.158112275802,76.4513253047151,0,0,0,77.1627459011617,0,0,0
"1378","evm.model.Contig360.42","XM_022440115.1","kelch domain-containing protein 8B-like","LOC111105741","GO:0003674",15.6683705649517,0.379003540240147,0.938247558785586,0.403948336120062,0.686250710962084,0.98555888948589,16.1031465540282,16.5817167718441,16.6879814302441,12.1468272765985,14.1107279687917,0,26.6204971558186,0,15.9944630857519,18.9418420238451,23.035619496856,0,0,32.9365571831455,0,26.0199957108569,17.7762077222366,32.6377754655203,28.1056828885449
"1381","evm.model.Contig360.80","XM_022438793.1","uncharacterized","LOC111104708","",18.0664415612043,0.902921928212378,2.21310645724139,0.407988474868878,0.683282136254024,0.98555888948589,0,0,0,0,0,0,22.676719799401,75.8834038878348,0,29.3598551369599,58.8688053808542,0,44.1694404202432,0,0,82.5461932896148,0,29.7579717479744,0
"1387","evm.model.Contig361.8",NA,NA,NA,NA,46.105682473569,0.218541723449013,0.254400099536784,0.859047318955209,0.39031441017246,0.98555888948589,50.6098891698028,25.3602727098792,19.0719787774219,46.5628378936275,36.4527139193785,38.8145677019656,48.3112726161152,69.4055523364342,57.9799286858507,35.0424077441134,34.9800147915221,35.0776669045163,67.4587817327351,51.1084508014327,65.5405281263642,65.4986098928466,25.095822666687,41.277186618158,62.3594839089589
"1390","evm.model.Contig362.102","XM_022466313.1","ribose-phosphate pyrophosphokinase 1-like","LOC111123753","GO:0009058;GO:0034641;GO:0043167;GO:0044281",282.500031215559,-0.151070264115585,0.178146039747969,-0.848013597884692,0.396430397915094,0.98555888948589,442.836530235775,312.12643335236,239.591733391362,334.037750106458,226.947541498066,339.165389205271,296.769246070422,159.170066691556,276.90414217208,337.164788024442,273.867920684844,344.480677549481,175.071600211146,307.786448159739,194.39987156125,229.693755240667,259.323500889099,256.302530861586,361.860667190015
"1395","evm.model.Contig362.38",NA,NA,NA,NA,71.9114391232518,0.956886584920904,2.11669577929187,0.452066184608271,0.651221303508726,0.98555888948589,0,0,0,133.615100042583,0,0,224.795309315802,0,138.95189805747,0,149.304941183326,251.839659827297,0,0,97.7553639850856,177.653763818954,192.401307111267,0,0
"1396","evm.model.Contig362.44.1","XM_022466306.1","adenylate cyclase type 9-like","LOC111123748","GO:0007165;GO:0009058;GO:0016829;GO:0034641;GO:0044281",448.274541344112,-0.163203891377645,0.209038888556602,-0.780734592039575,0.434958610797804,0.98555888948589,516.45091448276,576.45850659764,359.983599423837,472.714028180957,380.989655157375,400.159709879789,581.707160071592,322.967170205541,537.813821258409,572.990721221313,424.026032960646,417.334293428092,298.746033387827,416.817809869462,364.360902126228,565.26197578758,148.483617444565,575.000808936667,584.94952511784
"1397","evm.model.Contig362.54",NA,NA,NA,NA,16.8654666071615,0.388681761287493,0.534456270109148,0.727247078995099,0.467074610680422,0.98555888948589,0,13.6555314591657,9.53598938871093,9.11012045744886,25.8696679427847,13.8623456078449,27.606441494923,16.6573325607442,9.99653942859495,20.8360262262296,27.3014749592368,23.3851112696776,21.6831798426649,22.714867022859,15.5519897249,26.9172369422657,9.41093350000762,0,26.3490777080108
"1404","evm.model.Contig363.3","XM_022480865.1","muscle M-line assembly protein unc-89-like","LOC111132924","GO:0003674",203.645393368454,-0.280934373914653,0.702193854370949,-0.40008093515191,0.689096905744849,0.98555888948589,408.32978762,303.347877414325,0,333.025514500075,290.445817357629,243.053126324213,209.020199890131,103.645624822408,95.9667785145116,235.825933196871,260.217183205225,248.241950401193,0,230.555900282019,265.494681732221,234.179961397712,109.794224166756,200.626325655698,97.49158751964
"1407","evm.model.Contig363.6","XM_022487789.1","uncharacterized","LOC111136714","GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",375.952670959846,-0.141105712417107,0.200229672520307,-0.704719288809686,0.480984945111095,0.98555888948589,420.982259912451,325.781964811526,271.775697578261,322.903158436243,262.224361420045,432.50518296476,359.869683773103,627.426193121366,472.836314972541,436.609458649629,389.046018169124,479.39478102839,381.463349083919,330.501315182598,188.845589516643,442.339927084567,377.482999278084,425.251015624279,195.861477629547
"1408","evm.model.Contig363.69","XM_022484286.1","protein yippee-like 1","LOC111134841","",99.2789352599498,-0.684487209153165,1.93666415609336,-0.353436194396199,0.723761455261618,0.98555888948589,142.627869478535,269.20904876641,0,0,0,99.8088883764831,262.261194201768,0,208.927674057635,226.355012184949,173.193731772658,232.052257983724,0,0,0,271.864093116884,0,0,0
"1409","evm.model.Contig363.75","XM_022487524.1","28S ribosomal protein S23, mitochondrial-like","LOC111136578","GO:0003735;GO:0005840;GO:0006412;GO:0042254",62.42923469093,0.127154213249158,0.286577976608978,0.44369848218537,0.65726059298256,0.98555888948589,48.3094396620845,56.5729160451152,76.2879151096874,71.8687280532076,18.8143039583889,54.5252260575232,64.0863820417855,49.9719976822327,91.9681627430736,66.2964470834578,75.9322272303772,60.261632887246,125.280594646508,60.1943976105763,18.8845589516643,59.2179212729846,69.0135123333892,52.7964014883417,65.8726942700271
"1411","evm.model.Contig364.12","XM_022466190.1","putative hydrolase RBBP9","LOC111123684","GO:0003674",39.2348907444536,0.20365613730867,0.317321095026455,0.641798293591829,0.521004157756097,0.98555888948589,36.807192123493,10.7293461464874,33.3759628604882,53.6484871383099,16.4625159635903,25.8763784679771,51.2691056334284,61.0768860560621,33.9882340572228,42.6191445536514,47.7775811786643,41.3736584001988,44.1694404202432,14.7646635648583,72.2056665798928,33.1979255621277,41.826371111145,30.7179063204897,53.5764580062887
"1414","evm.model.Contig364.67",NA,NA,NA,NA,3758.44997422417,-0.0470756026197029,0.0932700883905023,-0.504723469571587,0.613753074484968,0.98555888948589,3528.88954483989,4235.16554254983,3518.78008443433,3886.98472851151,3668.78927188584,3690.1564008083,4017.7231818504,3412.90236022359,3788.68844343749,4416.29046785948,5125.8519235967,3820.7674105227,2782.67474647532,3235.73280740626,4179.04181036241,3899.41039170289,3522.82610683619,3123.6270989648,3556.24718799119
"1415","evm.model.Contig364.69_evm.model.Contig364.68","XM_022485387.1","cysteine sulfinic acid decarboxylase-like","LOC111135375","GO:0016829;GO:0043167;GO:0044281",70.9634397161024,-0.387786428421825,0.80837181937373,-0.479712947839096,0.631431519853289,0.98555888948589,125.374498170648,70.228447504281,35.759960207666,34.416010617029,85.8402618101494,89.6431682640635,0,85.1374775326927,119.958473143139,152.481828291953,132.241519333803,62.0604876002982,67.4587817327351,0,103.309646029693,65.4986098928466,92.018016444519,26.8781680304285,0
"1422","evm.model.Contig367.15","XM_022446551.1","mitochondrial inner membrane protease ATP23 homolog","LOC111110161","GO:0008233",16.6282020782092,0.478620166898609,0.943104630046728,0.507494239398331,0.611808077318003,0.98555888948589,14.952921800169,35.1142237521405,0,36.4404818297954,0,11.0898764862759,27.606441494923,0,14.9948091428924,0,23.035619496856,19.7874018435733,48.9879248297243,0,17.7737025427428,14.3558597025417,15.6848891666794,11.5192148701836,24.5924725274768
"1426","evm.model.Contig367.57",NA,NA,NA,NA,53.5893973279001,-0.524617556706138,0.637841668495489,-0.822488687425487,0.410798822468121,0.98555888948589,85.1166317855775,94.6133251099341,102.511885928642,39.477188648945,89.3679438023473,75.7808226562186,0,0,79.9723154287596,59.666802375112,63.134660843235,66.5576243829285,48.9879248297243,49.9727074502898,28.8822666319571,41.2730966448074,51.2373046111526,24.9582988853979,16.6877492150735
"1430","evm.model.Contig367.9","XM_022453418.1","uncharacterized","LOC111114890","",0.420906923309261,-2.20069564948499,3.01298025930259,-0.730404934678991,0.465142702914098,0.98555888948589,0,0,0,0,0,0,0,0,7.99723154287596,0,0,0,0,0,0,0,0,0,0
"1435","evm.model.Contig368.78",NA,NA,NA,NA,29.8579822236766,1.66877442586463,1.97369940360287,0.845505867214827,0.397828458220033,0.98555888948589,0,0,0,51.6240159255435,0,48.9802878143852,0,46.2703682242895,0,0,106.646386559519,55.7644961046157,108.415899213324,0,0,96.9020529921566,0,0,52.6981554160216
"1436","evm.model.Contig368.79",NA,NA,NA,NA,991.214944964444,0.0818186631854807,0.0884105773084885,0.925439757055236,0.354737206517807,0.98555888948589,1146.77407959758,798.848590361196,950.022942850326,959.599354851279,920.724999963657,1003.63382200797,917.91417970619,1086.42824590632,943.673322059364,915.838061852909,950.432597018429,1169.25556348388,930.770571764762,1113.02848412009,1315.25398816297,848.790204912779,905.540934556289,1080.88632865223,875.667682496226
"1437","evm.model.Contig370.7","XM_022434493.1","60S ribosomal protein L35a-like","LOC111101860","GO:0003735;GO:0005840;GO:0006412;GO:0042254",3916.39487898087,0.0453451347991442,0.0737920315445151,0.61449907056414,0.538885587064376,0.98555888948589,4068.34495439983,3834.2781547129,3405.54021044339,3168.29744797944,4801.17519138137,3979.41734582533,3558.27311982775,3894.1141897562,3898.65037715203,3971.15718029912,4305.95450372712,3553.63748563446,3977.65888002663,4150.00620507634,4492.30331767825,3659.84698291673,4550.70917689257,3529.67942313877,3612.45855376828
"1439","evm.model.Contig373.1","XM_022475070.1","calmodulin-A-like","LOC111129022","GO:0007165;GO:0043167",5.85463223092406,1.02514093562,2.76287330749652,0.371041601089155,0.710606546599863,0.98555888948589,0,0,0,0,0,0,21.6907754602966,17.58273992523,0,0,42.6585546238074,0,0,0,0,15.2531009339506,0,0,14.0528414442724
"1440","evm.model.Contig39220.1","XM_022460500.1","uncharacterized","LOC111119923","GO:0003674;GO:0006810",0.717598659483744,3.00194540835286,2.9850879914865,1.00564720936684,0.31458530581993,0.98555888948589,0,0,0,0,0,0,0,0,0,0,3.41268436990459,0,0,10.2216901602865,0,0,0,0,0
"1441","evm.model.Contig405.18","XM_022453909.1","probable 28S rRNA (cytosine-C(5))-methyltransferase","LOC111115247","GO:0008168",74.519627196108,0.489555172427884,0.92882678074755,0.527068321645371,0.598146144347341,0.98555888948589,111.571801124338,128.752153757849,0,71.8687280532076,0,47.1319750666726,89.7209348584997,0,113.960549485982,62.5080786786887,95.5551623573286,98.0375818613406,126.083675381422,94.2666981448648,0,113.949636388925,28.2328005000229,110.39247583926,123.840665227651
"1443","evm.model.Contig406.25","XM_022432849.1","arginine and glutamate-rich protein 1-like","LOC111100756","",114.670166379479,-0.0485868747327279,0.12559186470261,-0.38686323232621,0.698857462162484,0.98555888948589,89.7175308010141,120.948992924039,113.239873990942,127.541686404284,109.358141758136,138.623456078449,112.397654657901,95.3169585420364,126.956050743156,132.592894166916,137.36054588866,121.422693131018,130.099079055989,89.723724740293,73.3165229888142,124.716531165831,97.2463128334121,115.192148701836,122.962362637384
"1445","evm.model.Contig406.66","XM_022475499.1","aprataxin and PNK-like factor","LOC111129239","GO:0004518;GO:0006259;GO:0006950",191.642756957583,0.416241688952206,0.851023855475873,0.48910695778258,0.624765975803985,0.98555888948589,296.757986495662,234.09482501427,257.471713495195,238.887603106437,0,206.08687136996,96.6225452322305,103.645624822408,220.923521371948,0,319.939159678556,283.319617305709,252.167350762843,115.845821816581,0,224.310307852214,112.931202000091,342.696642387963,335.511589482005
"1451","evm.model.Contig408.44","XM_022478791.1","anti-apoptotic protein NR13-like","LOC111131320","GO:0008219",470.408386993373,-0.129820296665473,0.211496533606236,-0.613817609451567,0.539335859400002,0.98555888948589,854.616992117352,404.788968253842,375.479582180493,658.965379755467,572.660376733462,388.145677019656,573.819605358757,242.456729495277,346.879918172245,486.805340012818,380.514307244362,550.449542193949,474.620714333886,629.201816533194,288.822666319571,426.189584919207,356.569813722511,559.641855776422,367.130482731617
