"","Airradians_TranscriptID","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"906","evm.model.Contig223.129","XR_002634652.1",NA,NA,NA,479.606849849855,0.310134329212949,0.301350822061771,1.02914711528273,0.303410548999645,0.648410841633314,376.123638537744,396.004049839007,221.953215502488,482.916817559137,213.504506456735,641.712905303176,797.800438184151,329.389803822483,364.883766004739,456.908190760347,1040.34453000003,295.528964207065,805.113420254575,795.198452985631,506.81336055054,660.720264072916,350.307115891579,365.804377269694,206.994700940121,284.114478854936
"1250","evm.model.Contig327.24","XM_022447973.1","vesicle transport through interaction with t-SNAREs homolog 1B-like","LOC111111157","GO:0005575;GO:0016192",95.5078805301075,0.415691550158751,0.404132875590835,1.02860117368828,0.303667126212897,0.648410841633314,71.0326376185833,41.1950521644605,88.7812862009952,85.4880995302428,119.562523615772,129.119238132107,93.2779054273079,0,92.2992032210568,97.3738767194183,129.362212500003,53.9521542285378,122.295709405758,106.778831569031,117.686997581024,89.8066378351536,97.565642357071,137.814672366722,151.796114022755,84.9688161061491
"1349","evm.model.Contig352.59",NA,NA,NA,NA,71.1952757639835,0.605845518232318,0.589060371255881,1.02849478219126,0.303717144007513,0.648410841633314,23.2893893831421,156.806972755043,0,24.5550924182612,96.3820343433262,16.5039627687655,49.3824205203395,19.8427592664146,62.9704844405341,115.163334966235,162.043192500004,102.267516224243,89.6835202308893,151.921101825857,90.1634255661073,59.5656271355611,52.0350092571045,46.7889319763562,97.4600050259736,7.08073467551243
"1537","evm.model.Contig420.37","XM_022462783.1","thioredoxin domain-containing protein 12-like","LOC111121482","GO:0042592",60.3125222115723,0.198973251791327,0.193480060414917,1.02839151158331,0.303765699814637,0.648410841633314,52.4011261120696,66.4436325233234,64.1198178118299,58.2046635099525,46.3609785448911,64.0742083963837,27.4346780668553,50.5990361293573,52.6191719297614,79.5844184726015,35.4043950000009,66.8362507607259,87.64525840746,60.768440730343,61.6907648610208,84.3082722534095,83.627693448918,41.6846848516628,56.0610648379494,66.381887582929
"2272","evm.model.Contig79.181","XM_022479062.1","protein dpy-30 homolog","LOC111131496","GO:0005654;GO:0032991",241.650751849272,0.19126632544659,0.186124228924549,1.02762722807102,0.304125211192658,0.648506913629019,182.821706657665,150.162609502711,189.40007722879,282.838286743676,262.305536503989,187.368518492455,213.990488921471,197.435454700826,262.233250272909,326.76425937574,241.022227500006,225.471689313292,227.266193312367,201.403974991994,262.897567176966,252.924816760229,516.633306195538,245.003861985284,180.257885402022,224.81332594752
"421","evm.model.Contig127.142","XM_022482955.1","AP-2 complex subunit alpha-2-like","LOC111134129","GO:0005886;GO:0016192;GO:0030674;GO:0031410;GO:0032991",233.562392061854,0.440080772090267,0.428776223005392,1.02636468273739,0.304719718717278,0.649103367763458,0,322.916054063352,232.804261593721,221.905279631694,239.125047231543,193.19344652849,224.964360148213,212.317524150637,78.4974532066932,256.542713664621,310.469310000008,278.618587508568,279.241869809814,314.259650634059,224.934019570184,251.09202823298,311.28085894875,323.268984563916,229.419126875301,166.397264874542
"2053","evm.model.Contig649.10","XM_022464279.1","anaphase-promoting complex subunit 13-like","LOC111122503","GO:0005634;GO:0032991",61.9676216507246,-0.312921269339979,0.30561826038906,-1.02389585275966,0.305884469300615,0.650912049223807,20.9604504448279,51.8260333681922,43.404184364931,103.677056877103,53.6811330519791,109.702811345324,54.8693561337105,58.5361398359232,76.7722344548977,113.290760413939,14.9787825000004,52.3416421620143,44.8417601154447,94.6251434229627,51.2507892691557,47.6525017084489,87.3444798244255,47.6396398304718,50.8861973144464,61.0713365762947
"1676","evm.model.Contig450.34","XM_022459047.1","lysosomal-associated transmembrane protein 4A-like","LOC111119169","GO:0005575",1001.20543037799,-0.111700721223351,0.109282750947163,-1.02212581816647,0.306721354947241,0.652020034949702,1043.36464436476,1121.5685169937,1261.6807227897,793.947988190446,1421.33000012627,1066.93265193372,932.779054273079,883.002787355451,1031.68081357368,845.467410361872,931.407930000024,901.886757253169,923.332606013474,854.23065255225,1209.13899127601,1048.35503758587,769.374779730046,1004.68597571049,1114.32147339432,865.619814081394
"767","evm.model.Contig172.38","XM_022462224.1","non-specific lipid-transfer protein-like","LOC111121098","GO:0016746",196.6810996926,0.545461085121596,0.537225808565389,1.01532926457535,0.309948898949573,0.658202502197754,0,353.48012502408,86.808368729862,39.1062582957494,268.405665259896,297.071329837779,151.439422929041,126.001521341733,119.902703249784,157.296262392906,398.98029750001,132.061989454928,456.570648448164,347.248232744817,161.345077328824,120.047648534746,119.866360610116,330.925355250956,177.67045164027,89.3942752783444
"586","evm.model.Contig1411.27","XM_022442711.1","RNA-binding protein 1-like","LOC111107488","GO:0003674",164.297965740061,0.59363187927045,0.586449345015826,1.0122474930114,0.311419733313954,0.660645565939684,72.1971070877404,0,199.264664584456,178.25178199923,0,200.960017243203,197.529682081358,188.506213030939,141.467937647227,131.080218660755,108.936600000003,195.677216082607,273.127084339527,232.656315939027,186.021383273232,260.255970869221,170.042976679467,179.499357218385,182.845319163773,187.639468901079
"673","evm.model.Contig1478.10","XM_022438016.1","SH3 domain-containing kinase-binding protein 1-like","LOC111104190","GO:0003674",160.3432123098,-0.160161575392376,0.158763916012871,-1.0088033818679,0.313068938861515,0.663461615552358,145.558683644638,199.33089756997,171.643819988591,140.964419438166,178.123759672476,166.010449026994,199.724456326706,185.529799140977,173.384484555443,132.952793213052,141.617580000004,162.661718718875,167.137469521203,120.668760878824,227.781285640692,132.877168225482,73.4065309162725,164.186615844305,193.195054210779,130.108499662541
"514","evm.model.Contig134.26","XM_022457908.1","double-stranded RNA-binding protein Staufen homolog","LOC111118428","",636.657121832486,0.198939769708326,0.197340659692788,1.00810329720205,0.313404874926021,0.663491634596976,414.551131019929,454.474446459532,780.288859833192,406.523196702325,793.016738267874,502.885453777678,1055.68641201259,583.37712243259,415.777719182705,521.512012814577,804.769132500021,693.325444638374,1017.09264989122,612.893130794602,715.612872387841,842.166328270471,502.695357287385,675.462036167761,465.738077115272,475.294315093772
"51","evm.model.Contig1005.6","XM_022463002.1","transmembrane protein 14C-like","LOC111121646","GO:0005575",142.516215896034,0.140592320554813,0.139844894890206,1.00534467607984,0.314730909573152,0.664559256146256,124.59823319981,138.202755648513,130.212553094793,140.964419438166,145.18306439058,129.119238132107,190.945359345313,108.14303800196,121.62792200158,125.462495003866,196.085880000005,143.335573920593,189.558349578925,145.844257752823,171.785052920689,183.278852724803,117.078770828485,130.158301679682,96.5975271053897,122.142673152589
"74","evm.model.Contig1016.24","XM_022466604.1","exosome complex component RRP45-like","LOC111123905","GO:0005622;GO:0032991;GO:0034641",61.4218596645532,-0.41142000292198,0.41065600337417,-1.00186043681703,0.316411002888513,0.664559256146256,71.0326376185833,108.96755733825,63.1333590762633,36.3779146937203,76.8616223244247,54.3659950029922,35.1163879255747,65.4811055791683,89.7113750933636,101.119025824011,0,83.7466274592228,26.4974037045809,93.7570228411006,58.8434987905122,66.8967812445532,46.4598296938433,60.4002576422053,23.2869038557636,66.381887582929
"92","evm.model.Contig104.115","XM_022463069.1","zinc metalloproteinase nas-4-like","LOC111121702","GO:0005575;GO:0008233;GO:0043167",779.687814905527,0.615942925998987,0.613277436861623,1.00434630230488,0.315211722923311,0.664559256146256,323.722512425675,1845.80411149792,0,108.224296213818,1442.07043789635,369.882930288215,415.909719493526,325.4212519692,437.342953580148,889.47291234084,1412.09067750004,924.433926184498,1027.28395900837,1605.15495586292,1121.82283178041,714.787525626733,439.509988903758,714.594597457077,1286.81705751108,189.409652569957
"223","evm.model.Contig1140.14","XM_022437531.1","histone deacetylase complex subunit SAP18-like","LOC111103910","",64.5318351587214,0.187239390091083,0.186905606694418,1.0017858394008,0.316447037853579,0.664559256146256,75.6905154952117,26.5774530093294,47.3500193071975,52.7479763058945,79.3016738267874,87.3739205405232,66.9406144831269,57.5440018726024,48.3061250502727,61.7949602257847,54.4683000000014,53.9521542285378,85.6069965840307,57.2959584028948,67.3852970020381,89.8066378351536,49.2474194754739,82.5186618492101,75.0355790907938,71.6924385895633
"927","evm.model.Contig225.111","XM_022484013.1","apoptotic chromatin condensation inducer in the nucleus-like","LOC111134707","GO:0003674",263.88254311806,0.102252680958496,0.102146934331868,1.00103524033608,0.316809771480005,0.664559256146256,253.854344276248,292.351983102623,218.007380560222,259.192642192757,264.745588006352,232.997121441395,262.275522319136,233.152421380372,221.690609605716,308.038513852775,284.596867500007,323.712925371227,329.179284483832,232.656315939027,280.930252290187,278.583856141701,195.131284714142,318.164737439222,243.218773604642,245.170438139618
"1259","evm.model.Contig328.12","XM_022438133.1","cystatin-B-like","LOC111104275","GO:0005622;GO:0030234",434.953820482477,-0.501937273738098,0.499492548396331,-1.0048944180441,0.314947692567401,0.664559256146256,452.978623502113,714.93348595096,408.393916524578,720.282710935663,269.625691011077,598.996766372254,254.593812460417,625.046916892061,763.409297669489,290.249055605958,348.597120000009,0,224.208800577223,622.442457195085,555.216883749187,438.952852275904,270.396208818168,250.108109109977,395.877365547981,494.766335451431
"1650","evm.model.Contig446.54","XM_022479607.1","la-related protein 6-like","LOC111131864","GO:0003723;GO:0005634;GO:0032991;GO:0034641",126.267766419117,-0.172222615861827,0.171854472371853,-1.00214218160804,0.316274927780199,0.664559256146256,78.0194544335259,190.028789016705,172.630278724157,102.76760900976,131.762781127585,129.119238132107,143.757713070322,146.836418571468,92.2992032210568,152.614826012165,84.4258650000022,122.398917055787,107.008745730038,78.9989729494459,120.534263651533,160.368996134203,115.220377640731,153.127413740802,133.684077690495,109.751387470443
"1924","evm.model.Contig58.102","XM_022460303.1","zinc transporter 7-like","LOC111119803","GO:0022857;GO:0032991",182.147561851685,0.156844744241447,0.156653700221558,1.00121953084809,0.31672068620934,0.664559256146256,203.782157102493,183.384425764373,161.779232632925,150.058898111596,167.143527911844,189.310161171134,161.315907033109,172.632005617807,176.834922059034,156.359975116758,193.362465000005,153.803902352996,186.500956843781,243.073762921372,172.734141610858,222.683806060636,324.289611263027,175.245817947807,137.13398937283,111.521571139321
"1983","evm.model.Contig6.83","XM_022476804.1","bifunctional glutamate/proline--tRNA ligase-like","LOC111130105","GO:0005737;GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0032991;GO:0043167;GO:0051186",239.826393850478,0.416092391968805,0.41519720739799,1.00215604670471,0.316268232305532,0.664559256146256,0,245.841440336297,292.978244463284,146.421106642224,274.505794015802,199.018374564525,264.470296564485,236.128835270334,214.789734598534,180.703444296613,257.362717500007,271.371283209212,315.930582631542,287.347912596336,246.763059444083,345.480637386254,194.202088120265,392.176320747277,202.682311337202,228.353693285276
"1877","evm.model.Contig548.17","XM_022466079.1","inhibitor of growth protein 1-like","LOC111123625","GO:0005634;GO:0008219;GO:0008283",67.3425402542617,0.565628016360482,0.566575796479707,0.998327178596201,0.318120732591023,0.666631047360457,0,50.4971607177258,88.7812862009952,104.586504744446,93.9419828409635,0,49.3824205203395,36.7091046428671,84.5357188379773,34.6426292174853,58.5534225000015,97.4359800246727,52.9948074091619,78.1308523675839,37.963547606782,97.1377919441457,99.4240355448248,95.2792796609436,97.4600050259736,89.3942752783444
"199","evm.model.Contig1110.11","XM_022483650.1","transcription elongation regulator 1-like","LOC111134531","GO:0003674",74.3943170747005,0.606915474575187,0.609577408212538,0.995633149126776,0.319428422220838,0.667971286381585,40.7564314204986,47.8394154167928,116.40213079686,80.0314123261847,42.700901291347,38.8328535735659,141.562938824973,39.6855185328293,0,42.1329274266714,0,91.7991877918404,169.175731344632,84.2076964406182,115.788820200685,111.80010016213,69.689744540765,119.09909957618,98.3224829465574,38.0589488808793
"438","evm.model.Contig127.91","XM_022437425.1","titin homolog","LOC111103866","GO:0005856;GO:0007010;GO:0008092;GO:0016887;GO:0032991;GO:0043167",602.555763781921,-0.158445978803021,0.159240830517263,-0.995008493037498,0.319732133685075,0.667971286381585,663.747597419549,676.396179087432,636.265884440466,414.708227508412,877.198515099386,442.694530738651,702.327758511495,697.472988214474,504.626484900171,742.475809985564,480.682747500012,590.252672380869,611.478547028791,405.412311729574,888.3470139987,459.113526075632,440.439185497635,573.377093673893,721.894019528672,522.204182319041
"1807","evm.model.Contig517.52","XM_022476380.1","myeloid differentiation primary response protein MyD88-like","LOC111129875","GO:0002376;GO:0003674;GO:0006950;GO:0007165",137.692264425785,-0.157512540028695,0.15822809569522,-0.995477695264036,0.319503987154337,0.667971286381585,114.118007977396,160.793590706443,153.887562748392,138.236075836137,117.122472113409,115.527739381359,108.641325144747,165.687039874562,226.003656485205,152.614826012165,88.5109875000023,152.998646319734,90.702651142604,120.668760878824,147.10874697628,139.29192807085,114.291181046855,143.769627345531,124.196820564073,179.673642391128
"374","evm.model.Contig124.50","XM_022454109.1","caveolin-3-like","LOC111115392","GO:0007009;GO:0022607",224.898237275722,0.299452055550613,0.301230521553461,0.994095996668346,0.320176134176633,0.668162673570709,210.768973917436,255.143548889562,134.158388037059,306.483931294594,174.463682418932,162.127163669638,160.218519910435,346.256149198935,75.0470157031023,191.938891610392,285.958575000007,467.04849929182,277.203607986385,310.787168306611,138.566948764754,186.944429779299,361.457475018101,92.7271560985969,253.568508651648,107.096111967125
"594","evm.model.Contig1413.6","XM_022440568.1","uncharacterized","LOC111106047","",206.779597374697,-0.162885251428292,0.164055521541512,-0.992866621603316,0.320774957937626,0.668162673570709,197.959809756708,148.833736852244,289.032409521018,220.086383897008,273.285768264621,196.105910546508,197.529682081358,231.16814545373,276.89760966317,152.614826012165,197.447587500005,197.287728149131,217.074884195221,125.877484369996,169.88687554035,168.616544506819,271.325405412045,262.018019067595,134.546555611079,207.996581093178
